event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_floor,Q65242375,gymnastics at the 2020 Summer Olympics – women's floor,Q77576016,artistic gymnastics at the 2020 Summer Olympics,Q43450,gymnastics,silver,/wiki/Vanessa_Ferrari,Q239175,Vanessa Ferrari,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1990-11-10,Q6581072,female,Q105399,Orzinuovi,"45.4,9.9333333333333",45.4,9.9333333333333,Q16144,Province of Brescia,IT,Italy,ITC,NORD-OVEST,ITC4,Lombardia,10027602,398779.09,ITC4A,Cremona,355908,11503.65
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_floor,Q65242375,gymnastics at the 2020 Summer Olympics – women's floor,Q77576016,artistic gymnastics at the 2020 Summer Olympics,Q43450,gymnastics,bronze,/wiki/Angelina_Melnikova,Q16226496,Angelina Melnikova,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,2000-07-18,Q6581072,female,Q3426,Voronezh,"51.671666666667,39.210555555556",51.671666666667,39.210555555556,Q794918,Azov Governorate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_trampoline,Q65242354,gymnastics at the 2020 Summer Olympics – men's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,gold,/wiki/Ivan_Litvinovich,Q92587827,Ivan Litvinovich,/wiki/Belarus_at_the_2020_Summer_Olympics,Q42582887,Belarus at the 2020 Summer Olympics,Q184,Belarus,2001-06-26,Q6581097,male,Q181632,Viliejka,"54.483333333333,26.916666666667",54.483333333333,26.916666666667,Q2061377,Viliejka District,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_trampoline,Q65242354,gymnastics at the 2020 Summer Olympics – men's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,silver,/wiki/Dong_Dong,Q601864,Dong Dong,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1989-04-13,Q6581097,male,Q1237536,Xichuan County,"33.13754,111.48216",33.13754,111.48216,Q404763,Nanyang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_trampoline,Q65242354,gymnastics at the 2020 Summer Olympics – men's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,bronze,/wiki/Dylan_Schmidt,Q24579300,Dylan Schmidt,/wiki/New_Zealand_at_the_2020_Summer_Olympics,Q50014501,New Zealand at the 2020 Summer Olympics,Q664,New Zealand,1997-01-07,Q6581097,male,Q1002144,Southport,"-27.966666666667,153.4",-27.966666666667,153.4,Q1069385,City of Gold Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_trampoline,Q65242351,gymnastics at the 2020 Summer Olympics – women's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,gold,/wiki/Zhu_Xueying,Q45185408,Zhu Xueying,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1998-03-02,Q6581072,female,Q956,Beijing,"39.905,116.39138888889",39.905,116.39138888889,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_trampoline,Q65242351,gymnastics at the 2020 Summer Olympics – women's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,silver,/wiki/Liu_Lingling,Q24663932,Liu Lingling,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1994-11-08,Q6581072,female,Q68481,Fuzhou City,"26.076944444444,119.29166666667",26.076944444444,119.29166666667,Q41705,Fujian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Gymnastics_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_trampoline,Q65242351,gymnastics at the 2020 Summer Olympics – women's trampoline,Q62191119,trampoline gymnastics at the 2020 Summer Olympics,Q465014,trampolining,bronze,/wiki/Bryony_Page,Q24689189,Bryony Page,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1990-12-10,Q6581072,female,Q648810,Crewe,"53.099,-2.44",53.099,-2.44,Q1070590,Cheshire East,UK,United Kingdom,UKD,NORTH WEST (ENGLAND),UKD6,Cheshire,931347,NA,UKD62,Cheshire East,380694,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_60_kg,Q65235495,judo at the 2020 Summer Olympics – men's 60 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Naohisa_Takato,Q14666407,Naohisa Takato,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1993-05-30,Q6581097,male,Q851804,Shimotsuke,"36.387222222222,139.84222222222",36.387222222222,139.84222222222,Q44843,Tochigi Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_60_kg,Q65235495,judo at the 2020 Summer Olympics – men's 60 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Yang_Yung-wei,Q56378812,Yang Yung-Wei,/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,1997-09-28,Q6581097,male,Q707741,Shihzih,"22.201775,120.705438",22.201775,120.705438,Q194989,Pingtung County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_60_kg,Q65235495,judo at the 2020 Summer Olympics – men's 60 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Yeldos_Smetov,Q18233425,Yeldos Smetov,/wiki/Kazakhstan_at_the_2020_Summer_Olympics,Q42914600,Kazakhstan at the 2020 Summer Olympics,Q232,Kazakhstan,1992-09-09,Q6581097,male,Q486545,Taraz,"42.883333333333,71.366666666667",42.883333333333,71.366666666667,Q486657,Jambyl Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_66_kg,Q65235505,judo at the 2020 Summer Olympics – men's 66 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Hifumi_Abe,Q17685861,Hifumi Abe,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1997-08-09,Q6581097,male,Q48320,Kōbe,"34.6913,135.183",34.6913,135.183,Q130290,Hyōgo Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_66_kg,Q65235505,judo at the 2020 Summer Olympics – men's 66 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Vazha_Margvelashvili,Q23901282,Vazha Margvelashvili,/wiki/Georgia_at_the_2020_Summer_Olympics,Q42914336,Georgia at the 2020 Summer Olympics,Q230,Georgia,1993-10-03,Q6581097,male,Q200309,Samegrelo-Zemo Svaneti,"42.5,41.85",42.5,41.85,Q230,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_66_kg,Q65235505,judo at the 2020 Summer Olympics – men's 66 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/An_Baul,Q20871414,An Baul,/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1994-03-25,Q6581097,male,Q8684,Seoul,"37.56,126.99",37.56,126.99,Q188712,Empire of Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_73_kg,Q65235512,judo at the 2020 Summer Olympics – men's 73 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Shohei_Ono,Q11439577,Shohei Ono,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1992-02-03,Q6581097,male,Q207876,Yamaguchi,"34.178055555556,131.47388888889",34.178055555556,131.47388888889,Q127264,Yamaguchi Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_73_kg,Q65235512,judo at the 2020 Summer Olympics – men's 73 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Lasha_Shavdatuashvili,Q1764908,Lasha Shavdatuashvili,/wiki/Georgia_at_the_2020_Summer_Olympics,Q42914336,Georgia at the 2020 Summer Olympics,Q230,Georgia,1992-01-31,Q6581097,male,Q19583,Gori,"41.9816861111111,44.1124166666667",41.9816861111111,44.1124166666667,Q1417170,Gori Municipality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_73_kg,Q65235512,judo at the 2020 Summer Olympics – men's 73 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/An_Changrim,Q18383078,An Chang-rim,/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1994-03-02,Q6581097,male,Q34600,Kyoto,"35.011666666667,135.76805555556",35.011666666667,135.76805555556,Q120730,Kyōto Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_81_kg,Q65235520,judo at the 2020 Summer Olympics – men's 81 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Takanori_Nagase,Q17226182,Takanori Nagase,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1993-10-14,Q6581097,male,Q38234,Nagasaki,"32.783333333333,129.86666666667",32.783333333333,129.86666666667,Q169376,Nagasaki Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_81_kg,Q65235520,judo at the 2020 Summer Olympics – men's 81 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Saeid_Mollaei,Q26300210,Saeid Mollaei,/wiki/Mongolia_at_the_2020_Summer_Olympics,Q42914924,Mongolia at the 2020 Summer Olympics,Q711,Mongolia,1992-01-05,Q6581097,male,Q3616,Tehran,"35.7,51.416666666667",35.7,51.416666666667,Q5060982,Central District,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_81_kg,Q65235520,judo at the 2020 Summer Olympics – men's 81 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Shamil_Borchashvili,Q106600814,Shamil Borchashvili,/wiki/Austria_at_the_2020_Summer_Olympics,Q42913607,Austria at the 2020 Summer Olympics,Q40,Austria,1995-06-09,Q6581097,male,Q5187,Chechen Republic,"43.4,45.716694444444",43.4,45.716694444444,Q159,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_90_kg,Q65235526,judo at the 2020 Summer Olympics – men's 90 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Lasha_Bekauri,Q58419925,Lasha Bekauri,/wiki/Georgia_at_the_2020_Summer_Olympics,Q42914336,Georgia at the 2020 Summer Olympics,Q230,Georgia,2000-07-26,Q6581097,male,Q4070762,Arkhiloskalo,"41.401666666667,46.445833333333",41.401666666667,46.445833333333,Q1490703,Dedoplis Tsqaro Municipality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_90_kg,Q65235526,judo at the 2020 Summer Olympics – men's 90 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Eduard_Trippel,Q77832968,Eduard Trippel,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1997-03-26,Q6581097,male,Q4031,Rüsselsheim am Main,"49.995,8.4119444444444",49.995,8.4119444444444,Q7914,Groß-Gerau,DE,Germany,DE7,HESSEN,DE71,Darmstadt,4019961,212495.12,DE717,Groß-Gerau,275726,12461.77
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_90_kg,Q65235526,judo at the 2020 Summer Olympics – men's 90 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Davlat_Bobonov,Q56434431,Davlat Bobonov,/wiki/Uzbekistan_at_the_2020_Summer_Olympics,Q56249564,Uzbekistan at the 2020 Summer Olympics,Q265,Uzbekistan,1997-07-06,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_100_kg,Q65235488,judo at the 2020 Summer Olympics – men's 100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Aaron_Wolf_(judoka),Q38457764,Aaron Wolf,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1996-02-25,Q6581097,male,Q7473516,Tokyo,"35.683889,139.774444",35.683889,139.774444,Q1490,Tokyo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_100_kg,Q65235488,judo at the 2020 Summer Olympics – men's 100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Cho_Gu-ham,Q21809726,Cho Gu-ham,/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1992-07-30,Q6581097,male,Q41071,Gangwon Province,"37.5,128.25",37.5,128.25,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_100_kg,Q65235488,judo at the 2020 Summer Olympics – men's 100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Jorge_Fonseca,Q26237624,Jorge Fonseca,/wiki/Portugal_at_the_2020_Summer_Olympics,Q50014468,Portugal at the 2020 Summer Olympics,Q45,Portugal,1992-10-30,Q6581097,male,Q1039,São Tomé and Príncipe,"0.316667,6.6",0.316667,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_%2B100_kg,Q65235532,judo at the 2020 Summer Olympics – men's +100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Luk%C3%A1%C5%A1_Krp%C3%A1lek,Q2261105,Lukáš Krpálek,/wiki/Czech_Republic_at_the_2020_Summer_Olympics,Q50014477,Czech Republic at the 2020 Summer Olympics,Q213,Czech Republic,1990-11-15,Q6581097,male,Q183111,Jihlava,"49.400277777778,15.590555555556",49.400277777778,15.590555555556,Q852472,Jihlava District,CZ,Czechia,CZ0,ČESKÁ REPUBLIKA,CZ06,Jihovýchod,1701802,32055.14,CZ063,Kraj Vysočina,509813,8015.61
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_%2B100_kg,Q65235532,judo at the 2020 Summer Olympics – men's +100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Guram_Tushishvili,Q29540410,Guram Tushishvili,/wiki/Georgia_at_the_2020_Summer_Olympics,Q42914336,Georgia at the 2020 Summer Olympics,Q230,Georgia,1995-02-05,Q6581097,male,Q13637001,Kojori,"41.666944444444,44.7",41.666944444444,44.7,Q2512996,Gardabani Municipality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_%2B100_kg,Q65235532,judo at the 2020 Summer Olympics – men's +100 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Teddy_Riner,Q353514,Teddy Riner,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1989-04-07,Q6581097,male,Q13636,Les Abymes,"16.270555555556,-61.504722222222",16.270555555556,-61.504722222222,Q17012,Guadeloupe,FR,France,FRY,RUP FR - RÉGIONS ULTRAPÉRIPHÉRIQUES FRANÇAISES,FRY1,Guadeloupe,412682,10079.5,FRY10,Guadeloupe,412682,9925.51
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_48_kg,Q65235537,judo at the 2020 Summer Olympics – women's 48 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Distria_Krasniqi,Q20039804,Distria Krasniqi,/wiki/Kosovo_at_the_2020_Summer_Olympics,Q42914622,Kosovo at the 2020 Summer Olympics,Q1246,Kosovo,1995-12-10,Q6581072,female,Q112657,Pejë,"42.666666666667,20.3",42.666666666667,20.3,Q2507287,Peć Municipality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_48_kg,Q65235537,judo at the 2020 Summer Olympics – women's 48 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Funa_Tonaki,Q22131282,Funa Tonaki,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1995-08-01,Q6581072,female,Q127513,Kanagawa Prefecture,"35.447508333333,139.64234444444",35.447508333333,139.64234444444,Q17,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_48_kg,Q65235537,judo at the 2020 Summer Olympics – women's 48 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Daria_Bilodid,Q29512070,Daria Bilodid,/wiki/Ukraine_at_the_2020_Summer_Olympics,Q42914058,Ukraine at the 2020 Summer Olympics,Q212,Ukraine,2000-10-10,Q6581072,female,Q1899,Kyiv,"50.45,30.523611111111",50.45,30.523611111111,Q212,Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_52_kg,Q65235542,judo at the 2020 Summer Olympics – women's 52 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Uta_Abe,Q55281936,Uta Abe,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2000-07-14,Q6581072,female,Q48320,Kōbe,"34.6913,135.183",34.6913,135.183,Q130290,Hyōgo Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_52_kg,Q65235542,judo at the 2020 Summer Olympics – women's 52 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Amandine_Buchard,Q15974022,Amandine Buchard,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1995-07-12,Q6581072,female,Q370224,Noisy-le-Sec,"48.890833333333,2.4536111111111",48.890833333333,2.4536111111111,Q1142326,Seine,FR,France,FR1,ILE-DE-FRANCE,FR10,Ile-de-France,12291557,742569.25,FR106,Seine-Saint-Denis,1657893,64426.15
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_52_kg,Q65235542,judo at the 2020 Summer Olympics – women's 52 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Odette_Giuffrida,Q22123513,Odette Giuffrida,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1994-10-12,Q6581072,female,Q220,Rome,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,Q15119,Province of Rome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_57_kg,Q65235550,judo at the 2020 Summer Olympics – women's 57 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Nora_Gjakova,Q17159609,Nora Gjakova,/wiki/Kosovo_at_the_2020_Summer_Olympics,Q42914622,Kosovo at the 2020 Summer Olympics,Q1246,Kosovo,1992-08-17,Q6581072,female,Q112657,Pejë,"42.666666666667,20.3",42.666666666667,20.3,Q2507287,Peć Municipality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_57_kg,Q65235550,judo at the 2020 Summer Olympics – women's 57 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Sarah-L%C3%A9onie_Cysique,Q66981062,Sarah Cysique,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1998-07-06,Q6581072,female,Q107501,Sarcelles,"48.997222222222,2.3780555555556",48.997222222222,2.3780555555556,Q979470,Seine-et-Oise,FR,France,FR1,ILE-DE-FRANCE,FR10,Ile-de-France,12291557,742569.25,FR108,Val-d'Oise,1253568,38102.66
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_57_kg,Q65235550,judo at the 2020 Summer Olympics – women's 57 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Jessica_Klimkait,Q29835787,Jessica Klimkait,/wiki/Canada_at_the_2020_Summer_Olympics,Q42913821,Canada at the 2020 Summer Olympics,Q16,Canada,1996-12-31,Q6581072,female,Q386338,Whitby,"43.903205,-78.94278",43.903205,-78.94278,Q381803,Regional Municipality of Durham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_63_kg,Q65235557,judo at the 2020 Summer Olympics – women's 63 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Clarisse_Agbegnenou,Q2975621,Clarisse Agbegnenou,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1992-10-25,Q6581072,female,Q647,Rennes,"48.114166666667,-1.6808333333333",48.114166666667,-1.6808333333333,Q1726898,canton of Rennes-Centre,FR,France,FRH,BRETAGNE,FRH0,Bretagne,3358524,101355.39,FRH03,Ille-et-Vilaine,1085753,37706.1
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_63_kg,Q65235557,judo at the 2020 Summer Olympics – women's 63 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Tina_Trstenjak,Q17641420,Tina Trstenjak,/wiki/Slovenia_at_the_2020_Summer_Olympics,Q42914269,Slovenia at the 2020 Summer Olympics,Q215,Slovenia,1990-08-24,Q6581072,female,Q1012,Celje,"46.22909194,15.264128741",46.22909194,15.264128741,Q3441823,City Municipality of Celje,SI,Slovenia,SI0,SLOVENIJA,SI03,Vzhodna Slovenija,1100012,21015.96,SI034,Savinjska,257847,5393.38
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_63_kg,Q65235557,judo at the 2020 Summer Olympics – women's 63 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Maria_Centracchio,Q65028293,Maria Centracchio,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1994-09-28,Q6581072,female,Q13450,Isernia,"41.6027777777778,14.2397222222222",41.6027777777778,14.2397222222222,Q16187,Province of Isernia,IT,Italy,ITF,SUD,ITF2,Molise,300516,6489.57,ITF21,Isernia,83154,1729.09
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_70_kg,Q65235562,judo at the 2020 Summer Olympics – women's 70 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,gold,/wiki/Chizuru_Arai,Q16263802,Chizuru Arai,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1993-11-01,Q6581072,female,Q128186,Saitama Prefecture,"35.95,139.55",35.95,139.55,Q132480,Kantō region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_70_kg,Q65235562,judo at the 2020 Summer Olympics – women's 70 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,silver,/wiki/Michaela_Polleres,Q52768029,Michaela Polleres,/wiki/Austria_at_the_2020_Summer_Olympics,Q42913607,Austria at the 2020 Summer Olympics,Q40,Austria,1997-07-15,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Judo_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_70_kg,Q65235562,judo at the 2020 Summer Olympics – women's 70 kg,Q39080777,judo at the 2020 Summer Olympics,Q11420,judo,bronze,/wiki/Madina_Taimazova,Q67024310,Madina Taimazova,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1999-06-30,Q6581072,female,Q5237,Republic of North Ossetia-Alania,"43.183333333333,44.233333333333",43.183333333333,44.233333333333,Q159,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
